Year,Rank,Company,Revenue,Profit
1978.0,,Kimberly-Clark,1725.5,130.7
1978.0,,Merck,1724.4,290.8
1978.0,,Hercules,1697.8,57.9
1978.0,,Avon Products,1648.5,191.5
1978.0,,Associated Milk Producers,1640.7,
1978.0,,Gould,1619.6,93.6
1978.0,,American Broadcasting,1616.9,109.8
1978.0,,Northrop Grumman,1601.4,66.2
1978.0,,Dart Industries,1601.0,109.2
1978.0,,Agway,1592.4,
1978.0,,Ogden,1592.3,50.0
1978.0,,Gillette,1587.2,79.7
1978.0,,NL Industries,1587.0,66.4
1978.0,,Furniture Brands Intl.,1566.4,76.8
1978.0,,Levi Strauss,1559.3,129.8
1978.0,,Grumman,1552.7,32.4
1978.0,,Quaker Oats,1551.3,67.6
1978.0,,J.P. Stevens,1539.2,35.2
1978.0,,Allis-Chalmers,1537.7,67.0
1978.0,,Kellogg,1533.4,138.2
1978.0,,Maxus Energy,1530.4,162.1
1978.0,,Coltec Industries,1525.5,69.5
1978.0,,Scott Paper,1520.2,99.2
1978.0,,Eli Lilly,1518.0,218.7
1978.0,,Control Data,1493.4,63.0
1978.0,,Del Monte Foods,1483.8,50.9
1978.0,,Owens Corning,1480.5,112.5
1978.0,,Kidde,1475.0,56.7
1978.0,,Olin,1472.5,78.1
1978.0,,Manville,1461.4,102.6
1978.0,,Pillsbury,1460.8,57.9
1978.0,,Martin Marietta,1439.8,102.1
1978.0,,Charter,1431.8,20.0
1978.0,,Walter Industries,1422.2,79.4
1978.0,,Paccar,1419.6,75.5
1978.0,,Land O'Lakes,1407.6,
1978.0,,White Consolidated Industries,1400.0,53.8
1978.0,,Safety-Kleen,1377.6,37.4
1978.0,,Hewlett-Packard,1360.0,121.5
1978.0,,White Motor,1356.4,19.6
1978.0,,Koppers,1355.7,66.2
1978.0,,Squibb,1341.6,112.5
1978.0,,Studebaker-Worthington,1339.1,69.2
1978.0,,AMAX,1337.7,69.0
1978.0,,U.S. Industries,1333.6,42.9
1978.0,,Carrier,1310.4,57.1
1978.0,,Clark Equipment,1308.5,60.3
1978.0,,Budd,1284.6,45.9
1978.0,,Ethyl,1282.1,78.0
1978.0,,Imcera Group,1280.2,108.2
1978.0,,Cummins,1263.8,67.0
1978.0,,Quantum Chemical,1256.0,85.0
1978.0,,Time Warner,1249.8,90.5
1978.0,,Pennzoil,1246.9,115.5
1978.0,,Abbott Laboratories,1245.0,117.8
1978.0,,Williams,1239.6,65.3
1978.0,,Stauffer Chemical,1232.8,116.0
1978.0,,Rohm & Haas,1232.2,43.2
1978.0,,AMF,1229.2,42.7
1978.0,,Marmon Group,1219.7,48.7
1978.0,,Emhart,1199.3,59.4
1978.0,,Foster Wheeler,1189.0,27.1
1978.0,,Oscar Mayer,1188.4,35.0
1978.0,,Genesco,1186.9,-135.8
1978.0,,Sterling Drug,1183.6,85.8
1978.0,,Heublein,1178.2,41.6
1978.0,,USG,1176.9,59.8
1978.0,,Tesoro,1175.7,-58.1
1978.0,,Warner Communications,1143.8,70.8
1978.0,,Revlon,1143.3,97.8
1978.0,,Chromalloy American,1134.9,37.7
1978.0,,Pharmacia,1134.3,91.5
1978.0,,Crane,1133.8,66.2
1978.0,,Times Mirror,1129.6,96.1
1978.0,,Murphy Oil,1125.1,47.1
1978.0,,Corning,1119.6,92.1
1978.0,,Staley Continental,1116.6,24.5
1978.0,,Hormel Foods,1106.3,22.0
1978.0,,Armstrong Holdings,1089.4,40.4
1978.0,,Union Camp,1081.7,114.7
1978.0,,FINA,1076.4,39.0
1978.0,,Tosco,1068.3,12.6
1978.0,,Pet,1064.1,27.0
1978.0,,GAF,1063.9,-47.0
1978.0,,Polaroid,1061.9,92.3
1978.0,,Digital Equipment,1058.6,108.5
1978.0,,Gold Kist Holdings,1054.5,
1978.0,,Crown Holdings,1049.1,53.8
1978.0,,Sunbeam/Oster,1046.5,34.1
1978.0,,Asarco,1045.8,-29.5
1978.0,,McGraw-Edison,1044.3,57.3
1978.0,,Sherwin-Williams,1036.0,-8.2
1978.0,,J.E. Seagram,1032.7,30.5
1978.0,,Castle & Cooke,1018.8,45.0
1978.0,,Allegheny International,1002.1,25.4
1978.0,,Westvaco,1000.6,61.9
1978.0,,Brunswick,1000.4,37.1
1978.0,,Zenith Electronics,996.1,-4.7
1978.0,,MBPXL,986.5,5.3
1978.0,,Diamond International,978.8,46.9
1978.0,,Aeroquip-Vickers,978.7,58.9
1978.0,,National Can,975.8,13.6
1978.0,,Timken,974.4,74.4
1978.0,,Wheeling Pittsburgh,966.0,-25.6
1978.0,,Phelps Dodge,959.4,17.9
1978.0,,Amstar,950.4,28.1
1978.0,,Anderson Clayton,948.0,40.9
1978.0,,Air Products & Chem.,947.2,67.7
1978.0,,Schering-Plough,940.9,166.7
1978.0,,United Merchants & Mfrs.,938.3,-191.9
1978.0,,Jos. Schlitz Brewing,937.4,19.8
1978.0,,Commonwealth Oil Refining,930.5,-18.0
1978.0,,Kennecott,925.2,7.3
1978.0,,Great Northern Nekoosa,923.8,77.3
1978.0,,Eltra,922.1,42.5
1978.0,,BOC,920.4,55.5
1978.0,,Evans Products,919.1,42.2
1978.0,,Kane-Miller,916.7,2.4
1978.0,,Brown Shoe,892.5,27.1
1978.0,,MCA,877.6,95.1
1978.0,,Blue Bell,876.6,70.7
1978.0,,Premcor,876.0,14.3
1978.0,,General Signal,875.5,47.9
1978.0,,Clorox,872.8,32.3
1978.0,,Lone Star Industries,861.3,29.7
1978.0,,Norton,847.9,41.3
1978.0,,Intl. Multifoods,847.0,20.0
1978.0,,G.D. Searle,846.9,-28.4
1978.0,,Baxter International,844.4,75.1
1978.0,,Richardson-Vicks,836.0,57.2
1978.0,,Pennwalt Corp,834.9,41.7
1978.0,,Reliance Electric,829.1,53.5
1978.0,,Certainteed,818.1,54.2
1978.0,,Liggett Group,816.6,2.6
1978.0,,WestPoint Stevens,816.6,26.9
1978.0,,Peabody Holding,816.5,
1978.0,,Black & Decker,811.7,51.7
1978.0,,Akzona,808.8,7.5
1978.0,,Chesebrough-Pond's,808.0,60.1
1978.0,,Louisiana-Pacific,794.5,60.0
1978.0,,St. Joe Minerals,791.3,67.8
1978.0,,Campbell Taggart,787.4,25.9
1978.0,,Hammermill Paper,787.0,19.6
1978.0,,Lever Brothers,780.5,4.2
1978.0,,US Pharmaceuticals,780.3,89.3
1978.0,,Interlake,766.6,18.7
1978.0,,Knight-Ridder,751.7,61.2
1978.0,,National Gypsum,748.3,36.7
1978.0,,Rexnord,744.1,44.1
1978.0,,Universal Leaf Tobacco,737.3,19.6
1978.0,,A.O. Smith,727.3,18.7
1978.0,,Whittaker,720.0,16.0
1978.0,,Avnet,719.6,40.2
1978.0,,Carborundum,712.9,37.6
1978.0,,Baker Hughes,708.7,60.4
1978.0,,ACF Industries,705.7,35.9
1978.0,,Sperry & Hutchinson,702.6,22.6
1978.0,,Eastern Gas & Fuel Associates,698.1,33.7
1978.0,,Potlatch,688.4,61.8
1978.0,,Harsco,682.9,43.2
1978.0,,Cooper Industries,678.8,53.8
1978.0,,Joy Technologies,677.7,48.2
1978.0,,Reichhold Chemicals,673.9,13.7
1978.0,,Scovill,672.6,27.9
1978.0,,Hershey Foods,671.2,41.3
1978.0,,General Host,667.0,-0.9
1978.0,,R.R. Donnelley & Sons,661.8,49.2
1978.0,,McGraw-Hill,659.0,51.4
1978.0,,Kaiser Steel,658.3,4.5
1978.0,,Springs Industries,656.8,15.7
1978.0,,Cone Mills,656.1,41.6
1978.0,,Mohasco,653.4,10.8
1978.0,,Willamette Industries,653.0,48.1
1978.0,,Tecumseh Products,650.5,39.2
1978.0,,Cyclops Industries,650.4,9.0
1978.0,,Sundstrand,649.9,35.3
1978.0,,Harris,646.3,40.1
1978.0,,Outboard Marine,644.4,25.1
1978.0,,Anchor Hocking,641.3,30.1
1978.0,,Stanley Works,640.2,32.9
1978.0,,Alumax,640.2,40.3
1978.0,,Bemis,636.1,16.8
1978.0,,AMP,633.0,75.9
1978.0,,CF Industries,632.8,
1978.0,,Witco,632.4,24.6
1978.0,,GK Technologies,620.5,20.4
1978.0,,Cessna Aircraft,620.5,36.9
1978.0,,Square D,610.8,58.9
1978.0,,Southwest Forest Industries,610.3,16.1
1978.0,,CBI Industries,609.9,58.3
1978.0,,Thiokol,609.3,31.7
1978.0,,Consolidated Aluminum,607.6,10.1
1978.0,,Pitney Bowes,606.0,37.9
1978.0,,Indian Head,603.8,27.4
1978.0,,Crown Central,600.7,12.3
1978.0,,Inmont,599.0,25.2
1978.0,,Revere Copper & Brass,597.6,14.9
1978.0,,AM International,596.2,-19.3
1978.0,,Becton Dickinson,596.2,46.5
1978.0,,Molson Coors Brewing,593.1,67.7
1978.0,,Hoover,590.7,23.5
1978.0,,Cluett Peabody,589.4,19.3
1978.0,,Tyco Laboratories,589.3,9.1
1978.0,,Flintkote,587.4,20.8
1978.0,,Apogent Technologies,584.7,27.3
1978.0,,GATX,583.5,-3.6
1978.0,,Pabst Brewing,582.9,21.8
1978.0,,Newmont Mining,580.9,5.1
1978.0,,Norin,578.0,4.2
1978.0,,UV Industries,575.7,38.2
1978.0,,Cabot,574.8,39.9
1978.0,,Thomas J. Lipton,574.6,31.4
1978.0,,Dayco,573.4,13.6
1978.0,,Norris Industries,569.5,42.1
1978.0,,Champion Spark Plug,569.4,49.6
1978.0,,Figgie International,568.0,11.5
1978.0,,Hartmarx,568.0,15.5
1978.0,,Bangor Punta,567.6,18.1
1978.0,,Fleetwood Enterprises,565.5,15.2
1978.0,,Natomas,565.0,72.5
1978.0,,Gannett,557.9,69.4
1978.0,,M. Lowenstein,550.5,-6.1
1978.0,,Bucyrus-Erie,546.6,52.4
1978.0,,Amsted Industries,545.8,35.6
1978.0,,Superior Oil,545.2,62.5
1978.0,,Saxon Industries,541.8,4.5
1978.0,,Fairmont Foods,533.2,5.8
1978.0,,Sheller-Globe,533.1,16.5
1978.0,,McLouth Steel,532.2,-15.1
1978.0,,ConAgra Foods,532.2,12.8
1978.0,,Cincinnati Milacron,531.8,20.9
1978.0,,National Service Industries,526.0,26.6
1978.0,,Mapco,524.1,59.9
1978.0,,Cutler-Hammer,517.0,24.0
1978.0,,Hunt International Resources,515.6,-10.7
1978.0,,MacMillan,512.7,19.4
1978.0,,Vulcan Materials,510.6,39.6
1978.0,,New York Times,509.5,26.1
1978.0,,Lubrizol,507.1,58.1
1978.0,,NVF,504.0,20.0
1978.0,,Parker Hannifin,503.3,28.3
1978.0,,Gardner-Denver,502.4,23.6
1978.0,,Dan River,501.8,11.1
1978.0,,Twentieth Century-Fox Film,501.5,50.8
1978.0,,Signode,498.2,30.1
1978.0,,Cannon Mills,495.8,18.0
1978.0,,Peavey,494.3,9.3
1978.0,,Brockway,492.9,19.7
1978.0,,Bell & Howell,491.6,11.8
1978.0,,Purex Industries,491.2,22.0
1978.0,,Federal-Mogul,488.6,27.8
1978.0,,Trane,488.1,25.0
1978.0,,Texasgulf,482.6,46.3
1978.0,,Wheelabrator-Frye,482.1,22.9
1978.0,,Miles Laboratories,479.1,16.4
1978.0,,Green Giant,479.0,7.9
1978.0,,American Bakeries,478.7,5.8
1978.0,,H.K. Porter,478.6,10.3
1978.0,,Hobart,478.5,24.7
1978.0,,Household Manufacturing,474.6,19.5
1978.0,,Eagle-Picher Industries,474.0,26.0
1978.0,,Midland-Ross,471.2,25.0
1978.0,,VF,469.9,28.3
1978.0,,Questor,469.6,3.0
1978.0,,Simmons,468.3,7.8
1978.0,,Envirotech,466.7,17.3
1978.0,,Joy Global,466.1,21.9
1978.0,,General Instrument,466.1,16.5
1978.0,,Collins & Aikman,466.0,19.4
1978.0,,General Cinema,465.1,20.2
1978.0,,Interstate Bakeries,462.6,5.8
1978.0,,Arvin Industries,460.3,29.0
1978.0,,Fairchild Camera & Instrument,460.1,11.2
1978.0,,Kellwood,456.6,9.6
1978.0,,Stokely-Van Camp,456.5,7.1
1978.0,,Tektronix,455.0,44.0
1978.0,,Masco,450.7,49.7
1978.0,,Hughes Tool,450.6,43.3
1978.0,,Memorex Telex,450.1,56.3
1978.0,,Ball,448.3,15.6
1978.0,,Quaker State,446.8,26.9
1978.0,,Ex-Cell-O,446.6,29.1
1978.0,,Thiokol,446.5,21.5
1978.0,,Nalco Chemical,445.6,50.1
1978.0,,Masonite,445.3,31.0
1978.0,,Ward Foods,443.7,7.7
1978.0,,H.P. Hood,439.6,1.0
1978.0,,Washington Post,436.1,35.5
1978.0,,Cameron Iron Works,434.6,30.7
1978.0,,Applera,432.4,26.6
1978.0,,Louisiana Land & Exploration,428.7,98.1
1978.0,,U.S. Filter,423.7,13.9
1978.0,,Avery Dennison,423.5,15.3
1978.0,,Ferro,420.0,20.9
1978.0,,Beech Aircraft,417.4,25.5
1978.0,,Fieldcrest Cannon,416.9,17.3
1978.0,,Amtel,415.1,7.0
1978.0,,Hoover Universal,415.1,24.1
1978.0,,Hanes,414.2,20.8
1978.0,,Bluebird,411.5,5.6
1978.0,,Dover,411.1,37.6
1978.0,,Nashua,411.0,15.3
1978.0,,Dow Corning,408.1,49.8
1978.0,,Jonathan Logan,405.3,10.6
1978.0,,Gerber Products,404.6,22.3
1978.0,,Congoleum,400.5,24.7
1978.0,,Insilco,400.0,22.1
1978.0,,Fairchild Industries,399.3,9.6
1978.0,,Wm. Wrigley Jr.,397.9,29.3
1978.0,,Federal Paper Board,397.3,13.8
1978.0,,Inland Container,396.7,21.9
1978.0,,Pacific Resources,396.6,6.1
1978.0,,Scott & Fetzer,394.7,26.3
1978.0,,Globe-Union,391.9,23.2
1978.0,,Peabody International,391.2,15.7
1978.0,,Columbia Pictures Industries,390.5,34.6
1978.0,,Briggs & Stratton,388.9,33.4
1978.0,,Cook Industries,388.6,-81.1
1978.0,,Belco Petroleum,387.6,42.2
1978.0,,National Semiconductor,387.3,10.2
1978.0,,Mattel,386.3,23.5
1978.0,,Houdaille Industries,385.8,27.1
1978.0,,Warnaco Group,383.6,7.1
1978.0,,Roper,382.4,9.4
1978.0,,Handy & Harman,381.7,11.1
1978.0,,Olinkraft,381.2,34.6
1978.0,,Westmoreland Coal,380.2,17.9
1978.0,,Bausch & Lomb,377.9,25.0
1978.0,,PerkinElmer,375.9,13.1
1978.0,,Varian Associates,375.9,12.3
1978.0,,Maryland Cup,374.3,17.5
1978.0,,Acco Industries,373.8,16.2
1978.0,,Johnson Controls,372.8,24.0
1978.0,,Midland Cooperatives,372.4,
1978.0,,Harcourt Brace Jovanovich,371.1,18.2
1978.0,,National Starch & Chemical,370.8,25.2
1978.0,,Talley Industries,370.6,11.6
1978.0,,Hyster,370.4,21.0
1978.0,,Arcata,369.4,15.2
1978.0,,Foxboro,368.6,31.7
1978.0,,Dairylea Cooperative,368.1,
1978.0,,Armstrong Rubber,367.1,14.9
1978.0,,P.R. Mallory,367.0,13.2
1978.0,,American Hoist & Derrick,366.8,15.4
1978.0,,Rath Packing,365.2,-1.0
1978.0,,Tyler,364.7,21.4
1978.0,,Monfort of Colorado,364.3,1.8
1978.0,,Idle Wild Foods,363.0,4.3
1978.0,,Koehring,361.6,10.5
1978.0,,Butler Manufacturing,361.0,18.6
1978.0,,Ecolab,358.6,23.4
1978.0,,Dennison Manufacturing,356.1,18.6
1978.0,,McCormick,355.2,14.8
1979.0,,General Motors,63221.1,3508.0
1979.0,,Exxon Mobil,60334.5,2763.0
1979.0,,Ford Motor,42784.1,1588.9
1979.0,,Mobil,34736.0,1125.6
1979.0,,Texaco,28607.5,852.5
1979.0,,ChevronTexaco,23232.4,1105.9
1979.0,,Intl. Business Machines,21076.1,3110.6
1979.0,,General Electric,19653.8,1229.7
1979.0,,Gulf Oil,18069.0,791.0
1979.0,,Chrysler,16340.7,-204.6
1979.0,,ITT Industries,15261.2,661.8
1979.0,,Amoco,14961.5,1076.4
1979.0,,Atlantic Richfield,12298.4,804.3
1979.0,,Shell Oil,11062.9,813.6
1979.0,,U.S. Steel,11049.5,242.0
1979.0,,DuPont,10584.2,787.0
1979.0,,AT&T Technologies,9521.8,561.2
1979.0,,Conoco,9455.2,451.3
1979.0,,Tenneco Automotive,8762.0,466.0
1979.0,,Procter & Gamble,8099.7,511.7
1979.0,,Union Carbide,7869.7,394.3
1979.0,,Goodyear Tire & Rubber,7489.1,226.1
1979.0,,Sunoco,7428.2,365.4
1979.0,,Caterpillar,7219.2,566.3
1979.0,,Eastman Kodak,7012.9,902.3
1979.0,,ConocoPhillips,6997.8,710.5
1979.0,,Dow Chemical,6887.6,575.2
1979.0,,Navistar International,6664.3,186.7
1979.0,,CBS,6663.3,243.4
1979.0,,RCA,6600.6,278.4
1979.0,,Beatrice,6313.9,221.5
1979.0,,United Technologies,6265.3,234.1
1979.0,,Occidental Petroleum,6252.6,6.7
1979.0,,Bethlehem Steel,6184.9,225.1
1979.0,,Unocal,5954.9,382.3
1979.0,,Xerox,5901.9,476.9
1979.0,,Rockwell Automation,5832.8,176.6
1979.0,,Esmark,5827.2,80.1
1979.0,,Kraft,5669.9,184.0
1979.0,,Boeing,5463.0,322.9
1979.0,,General Foods,5376.2,169.5
1979.0,,LTV,5260.5,39.6
1979.0,,BP America,5197.7,450.2
1979.0,,Ashland,5166.7,244.8
1979.0,,Monsanto,5018.7,302.6
1979.0,,Altria Group,4968.9,408.6
1979.0,,Nabisco Group Holdings,4951.7,441.9
1979.0,,Firestone Tire & Rubber,4878.1,-148.3
1979.0,,Amerada Hess,4701.1,142.4
1979.0,,3M,4661.7,563.0
1979.0,,Citgo Petroleum,4660.9,118.0
1979.0,,Marathon Oil,4509.4,225.2
1979.0,,Georgia-Pacific,4403.0,302.0
1979.0,,ARMCO,4357.3,198.3
1979.0,,Greyhound,4351.2,58.4
1979.0,,Coca-Cola,4337.9,374.7
1979.0,,Colgate-Palmolive,4312.1,175.6
1979.0,,Gulf & Western Industries,4312.0,180.5
1979.0,,Sealed Air,4309.6,170.4
1979.0,,PepsiCo,4300.0,225.8
1979.0,,Deere,4155.0,264.8
1979.0,,International Paper,4150.2,234.2
1979.0,,McDonnell Douglas,4130.3,161.1
1979.0,,Ralston Purina,4058.4,154.6
1979.0,,Alcoa,4051.8,312.7
1979.0,,American Can,3981.0,105.6
1979.0,,Continental Group,3943.9,126.2
1979.0,,Borden Chemical,3802.6,135.8
1979.0,,Weyerhaeuser,3799.4,371.1
1979.0,,TRW,3787.2,174.2
1979.0,,Litton Industries,3651.3,-90.8
1979.0,,Sperry,3649.5,176.6
1979.0,,Champion International,3632.4,168.7
1979.0,,Bendix,3625.5,129.6
1979.0,,Signal Companies,3571.8,160.7
1979.0,,Honeywell,3547.8,201.4
1979.0,,Sara Lee,3535.6,100.6
1979.0,,Getty Oil,3514.7,327.8
1979.0,,Johnson & Johnson,3497.3,299.1
1979.0,,Lockheed Martin,3496.3,64.9
1979.0,,Republic Steel,3479.5,111.1
1979.0,,Fortune Brands,3293.5,211.5
1979.0,,Honeywell Intl.,3268.0,120.2
1979.0,,Ryerson Tull,3248.0,158.3
1979.0,,General Mills,3243.0,135.8
1979.0,,CBS,3241.6,198.1
1979.0,,Raytheon,3239.3,150.0
1979.0,,Textron,3230.6,168.1
1979.0,,Bestfoods,3221.8,147.3
1979.0,,Farmland Industries,3215.7,
1979.0,,General Dynamics,3205.2,-48.1
1979.0,,Owens-Illinois,3111.7,85.2
1979.0,,Wyeth,3062.6,348.4
1979.0,,Dresser Industries,3054.0,203.9
1979.0,,Iowa Beef Processors,2968.1,33.6
1979.0,,FMC,2912.8,140.9
1979.0,,Warner-Lambert,2878.5,207.9
1979.0,,Reynolds Metals,2829.3,117.8
1979.0,,PPG Industries,2794.0,132.1
1979.0,,Eaton,2790.5,131.3
1979.0,,American Cyanamid,2745.7,155.9
1979.0,,Uniroyal,2735.9,5.9
1979.0,,NCR,2730.2,318.0
1979.0,,Chiquita Brands Intl.,2724.3,12.6
1979.0,,Whitman,2670.5,97.1
1979.0,,Celanese,2609.0,155.0
1979.0,,Goodrich,2593.5,70.1
1979.0,,American Motors,2585.4,36.7
1979.0,,Carnation,2576.0,123.7
1979.0,,OfficeMax,2573.1,132.8
1979.0,,Texas Instruments,2549.9,140.3
1979.0,,Singer,2469.2,62.8
1979.0,,Kaisertech,2466.0,145.5
1979.0,,Crown Zellerbach,2456.0,112.1
1979.0,,Bristol-Myers Squibb,2450.4,203.0
1979.0,,Teledyne,2441.6,248.5
1979.0,,Unisys,2422.3,253.4
1979.0,,Burlington Industries Equity,2421.2,70.3
1979.0,,Norton Simon,2379.9,115.8
1979.0,,Pfizer,2362.1,206.3
1979.0,,Fruit of the Loom,2359.7,150.5
1979.0,,Standard Brands,2357.8,75.8
1979.0,,Combustion Engineering,2331.8,80.3
1979.0,,Ingersoll-Rand,2331.5,133.1
1979.0,,BorgWarner,2326.0,133.8
1979.0,,Mead,2322.1,120.9
1979.0,,St. Regis,2300.2,126.5
1979.0,,Anheuser-Busch,2259.6,111.0
1979.0,,Dana,2252.7,134.2
1979.0,,Fruehauf,2244.5,76.7
1979.0,,Motorola,2219.7,125.2
1979.0,,Central Soya,2200.8,29.9
1979.0,,GenCorp,2199.2,115.5
1979.0,,Nabisco Brands,2197.3,101.6
1979.0,,North American Philips,2184.0,68.0
1979.0,,Emerson Electric,2177.5,169.7
1979.0,,H.J. Heinz,2150.0,99.2
1979.0,,Carrier,2137.4,95.4
1979.0,,American Standard,2110.9,101.3
1979.0,,Whirlpool,2082.9,99.6
1979.0,,Kerr-McGee,2072.4,118.2
1979.0,,Avon Products,2014.7,227.9
1979.0,,Charter,1993.7,23.3
1979.0,,Campbell Soup,1983.7,121.4
1979.0,,Merck,1981.4,307.5
1979.0,,Hercules,1946.5,103.3
1979.0,,Kimberly-Clark,1910.6,148.8
1979.0,,NL Industries,1892.6,86.3
1979.0,,Kennecott,1885.9,5.0
1979.0,,Kidde,1878.5,68.7
1979.0,,Gould,1869.9,101.0
1979.0,,Lykes,1857.9,
1979.0,,Archer Daniels Midland,1857.1,56.6
1979.0,,Owens Corning,1853.1,130.3
1979.0,,Eli Lilly,1852.1,277.5
1979.0,,American Broadcasting,1850.8,135.6
1979.0,,Control Data,1846.4,89.5
1979.0,,Ogden,1834.6,54.3
1979.0,,Northrop Grumman,1829.8,88.4
1979.0,,Dart Industries,1820.1,126.6
1979.0,,Coltec Industries,1807.9,87.0
1979.0,,Associated Milk Producers,1766.0,
1979.0,,Allis-Chalmers,1762.4,76.0
1979.0,,Martin Marietta,1758.3,136.0
1979.0,,AMAX,1751.1,160.0
1979.0,,Hewlett-Packard,1728.0,153.0
1979.0,,Scott Paper,1724.9,93.6
1979.0,,Walter Industries,1719.0,87.8
1979.0,,Williams,1717.2,12.8
1979.0,,Gillette,1710.5,94.6
1979.0,,Pillsbury,1704.9,72.5
1979.0,,Agway,1700.9,
1979.0,,Time Warner,1697.6,125.7
1979.0,,Kellogg,1690.6,145.1
1979.0,,Quaker Oats,1685.6,73.6
1979.0,,Levi Strauss,1682.0,145.0
1979.0,,Maxus Energy,1677.6,131.1
1979.0,,Furniture Brands Intl.,1666.7,81.8
1979.0,,White Consolidated Industries,1656.0,54.5
1979.0,,J.P. Stevens,1651.5,36.4
1979.0,,Manville,1648.6,121.6
1979.0,,Koppers,1581.9,76.0
1979.0,,Del Monte Foods,1575.3,51.4
1979.0,,Grumman,1571.0,20.0
1979.0,,Olin,1560.1,62.8
1979.0,,Pennzoil,1553.1,128.2
1979.0,,Paccar,1551.6,86.7
1979.0,,Cummins,1520.7,64.4
1979.0,,Squibb,1515.9,117.3
1979.0,,Quantum Chemical,1510.8,93.1
1979.0,,Safety-Kleen,1509.3,37.6
1979.0,,Clark Equipment,1503.3,83.3
1979.0,,Land O'Lakes,1490.3,
1979.0,,Revlon,1451.7,129.2
1979.0,,Studebaker-Worthington,1446.7,119.9
1979.0,,Abbott Laboratories,1445.0,148.6
1979.0,,Digital Equipment,1436.6,142.2
1979.0,,Allegheny International,1432.5,33.4
1979.0,,Ethyl,1422.5,82.7
1979.0,,Times Mirror,1411.4,142.4
1979.0,,USG,1398.0,109.2
1979.0,,Chromalloy American,1396.8,47.4
1979.0,,Marmon Group,1377.7,59.2
1979.0,,Polaroid,1376.6,118.4
1979.0,,U.S. Industries,1370.5,50.1
1979.0,,Imcera Group,1364.4,120.1
1979.0,,Oscar Mayer,1349.9,26.0
1979.0,,Emhart,1346.4,70.2
1979.0,,Castle & Cooke,1329.6,47.6
1979.0,,Stauffer Chemical,1328.1,126.0
1979.0,,MBPXL,1321.9,8.3
1979.0,,AMF,1316.4,44.9
1979.0,,Sterling Drug,1314.6,94.7
1979.0,,Warner Communications,1309.4,87.1
1979.0,,Gold Kist Holdings,1290.0,
1979.0,,Crown Holdings,1260.2,64.3
1979.0,,Rohm & Haas,1253.5,55.3
1979.0,,Corning,1251.7,104.4
1979.0,,Hormel Foods,1244.9,20.0
1979.0,,Armstrong Holdings,1244.1,61.1
1979.0,,Crane,1227.4,35.4
1979.0,,Staley Continental,1213.9,15.4
1979.0,,Union Camp,1192.1,122.7
1979.0,,Murphy Oil,1191.0,46.6
1979.0,,Heublein,1190.3,56.5
1979.0,,Sunbeam/Oster,1178.3,44.6
1979.0,,Asarco,1174.9,49.5
1979.0,,Evans Products,1169.9,54.2
1979.0,,FINA,1167.8,32.4
1979.0,,Genesco,1166.0,14.9
1979.0,,Tosco,1165.7,18.0
1979.0,,Lear Siegler,1155.2,48.2
1979.0,,Wheeling Pittsburgh,1154.8,19.0
1979.0,,McGraw-Edison,1153.8,66.4
1979.0,,J.E. Seagram,1150.3,44.1
1979.0,,Westvaco,1139.2,65.9
1979.0,,Sherwin-Williams,1132.3,5.2
1979.0,,Brunswick,1126.4,46.9
1979.0,,MCA,1120.6,128.4
1979.0,,US Pharmaceuticals,1112.0,164.1
1979.0,,Diamond International,1108.5,44.9
1979.0,,National Can,1107.2,19.8
1979.0,,Aeroquip-Vickers,1107.1,65.8
1979.0,,Timken,1105.8,88.6
1979.0,,White Motor,1095.7,0.3
1979.0,,Lone Star Industries,1091.8,45.4
1979.0,,GAF,1089.3,34.2
1979.0,,Schering-Plough,1082.5,193.6
1979.0,,Louisiana-Pacific,1042.1,208.7
1979.0,,Air Products & Chem.,1039.1,76.2
1979.0,,General Signal,1029.9,60.7
1979.0,,Eltra,1019.9,47.9
1979.0,,BOC,1008.1,57.6
1979.0,,Phelps Dodge,1007.5,30.1
1979.0,,Baxter International,1004.2,91.7
1979.0,,Brown Shoe,984.0,33.5
1979.0,,Zenith Electronics,980.0,23.3
1979.0,,Premcor,976.5,16.0
1979.0,,Chesebrough-Pond's,969.8,69.7
1979.0,,Reliance Electric,966.3,64.6
1979.0,,Great Northern Nekoosa,960.7,66.5
1979.0,,Norton,959.9,62.0
1979.0,,Black & Decker,959.9,66.2
1979.0,,Kane-Miller,958.8,3.3
1979.0,,Amstar,956.2,14.2
1979.0,,Richardson-Vicks,945.0,66.2
1979.0,,Commonwealth Oil Refining,930.7,-53.9
1979.0,,Pennwalt Corp,921.4,45.0
1979.0,,Interlake,921.1,10.5
1979.0,,Baker Hughes,919.0,77.2
1979.0,,Hammermill Paper,912.3,26.1
1979.0,,Jos. Schlitz Brewing,910.8,12.0
1979.0,,National Gypsum,906.3,58.3
1979.0,,Certainteed,895.4,50.9
1979.0,,Liggett Group,891.7,56.8
1979.0,,WestPoint Stevens,885.2,32.4
1979.0,,Campbell Taggart,884.6,29.6
1979.0,,Whittaker,883.8,31.6
1979.0,,Knight-Ridder,878.9,76.8
1979.0,,Anderson Clayton,873.5,42.4
1979.0,,Blue Bell,872.3,53.6
1979.0,,Harris,872.2,52.2
1979.0,,Akzona,868.7,20.8
1979.0,,Lever Brothers,860.8,-11.0
1979.0,,Rexnord,859.3,51.2
